Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Performance_Score,Remote_Work,Phone_formatted,Salary_Formatted,Age_Formatted,Role,Department
EMP1641,Heidi,Miller,30,HR-Florida,Pending,'2022-08-01',112756.67,heidi.miller@gmail.com,Average,T,+9643474523,"USD 112,756.67",30,HR,Florida
EMP1642,Heidi,Garcia,25,HR-Texas,Inactive,'2023-07-21',105205.92,heidi.garcia@gmail.com,Poor,F,+5557469659,"USD 105,205.92",25,HR,Texas
EMP1643,David,Smith,35,Finance-California,Pending,'2023-01-02',50680.62,david.smith@gmail.com,Average,T,+6065274032,"USD 50,680.62",35,Finance,California
EMP1644,David,Garcia,35,Cloud Tech-Florida,Pending,'2024-03-13',107475.23,david.garcia@gmail.com,Average,F,+4450566587,"USD 107,475.23",35,Cloud Tech,Florida
EMP1645,Charlie,Jones,40,HR-California,Active,'2023-03-20',68835.3,charlie.jones@gmail.com,Good,T,+3398741131,"USD 68,835.30",40,HR,California
EMP1646,David,Jones,40,DevOps-New York,Active,'2024-02-15',66943.96,david.jones@gmail.com,Poor,T,+5797067348,"USD 66,943.96",40,DevOps,New York
EMP1647,David,Smith,30,Admin-Illinois,Inactive,'2020-11-15',104525.69,david.smith@gmail.com,Excellent,F,+9601054856,"USD 104,525.69",30,Admin,Illinois
EMP1648,Bob,Garcia,40,Sales-Texas,Pending,'2020-03-27',109360.74,bob.garcia@gmail.com,Average,T,+4172156228,"USD 109,360.74",40,Sales,Texas
EMP1649,Frank,Jones,40,Sales-California,Inactive,'2021-01-09',118907.63,frank.jones@gmail.com,Poor,F,+4938173597,"USD 118,907.63",40,Sales,California
EMP1650,Eva,Davis,40,Admin-Illinois,Active,'2020-04-20',86801.48,eva.davis@gmail.com,Good,F,+4884021556,"USD 86,801.48",40,Admin,Illinois
EMP1651,Alice,Garcia,Missing,HR-Florida,Pending,'2024-05-08',62236.03,alice.garcia@gmail.com,Excellent,T,+3257375533,"USD 62,236.03",30,HR,Florida
EMP1652,Heidi,Davis,35,DevOps-Texas,Active,'2023-10-12',64752.67,heidi.davis@gmail.com,Poor,F,+4902166669,"USD 64,752.67",35,DevOps,Texas
EMP1653,Frank,Jones,35,Sales-California,Active,'2023-01-28',68399.43,frank.jones@gmail.com,Excellent,F,+8085096084,"USD 68,399.43",35,Sales,California
EMP1654,Frank,Miller,35,Admin-Florida,Inactive,'2021-03-07',79336.51,frank.miller@gmail.com,Excellent,F,+8749511917,"USD 79,336.51",35,Admin,Florida
EMP1655,Frank,Jones,40,HR-Florida,Active,'2023-03-16',59179.74,frank.jones@gmail.com,Excellent,F,+1828197930,"USD 59,179.74",40,HR,Florida
EMP1656,David,Davis,25,DevOps-California,Active,'2023-02-11',80255.31,david.davis@gmail.com,Average,F,+6477251294,"USD 80,255.31",25,DevOps,California
EMP1657,Charlie,Williams,30,Finance-Texas,Active,'2022-05-13',84971.85,charlie.williams@gmail.com,Average,F,+7860694095,"USD 84,971.85",30,Finance,Texas
EMP1658,Frank,Brown,40,HR-California,Pending,'2024-10-24',89748.42,frank.brown@gmail.com,Good,F,,"USD 89,748.42",40,HR,California
EMP1659,Charlie,Johnson,25,Admin-California,Inactive,'2024-09-14',94090.35,charlie.johnson@gmail.com,Good,F,+8739592322,"USD 94,090.35",25,Admin,California
EMP1660,Frank,Garcia,35,HR-California,Pending,'2023-02-15',115229.12,frank.garcia@gmail.com,Poor,T,+4210890284,"USD 115,229.12",35,HR,California
EMP1661,Alice,Williams,40,Cloud Tech-California,Pending,'2023-05-25',63927.07,alice.williams@gmail.com,Good,T,+1553334263,"USD 63,927.07",40,Cloud Tech,California
EMP1662,Charlie,Jones,35,HR-California,Pending,'2022-11-11',84124.56,charlie.jones@gmail.com,Excellent,F,+3350271606,"USD 84,124.56",35,HR,California
EMP1663,Bob,Miller,40,Sales-California,Inactive,'2023-07-17',116961.61,bob.miller@gmail.com,Excellent,T,+3607763368,"USD 116,961.61",40,Sales,California
EMP1664,Frank,Smith,40,DevOps-Illinois,Pending,'2022-04-08',109423.05,frank.smith@gmail.com,Average,F,+1128981230,"USD 109,423.05",40,DevOps,Illinois
EMP1665,Charlie,Jones,35,Admin-California,Inactive,'2023-08-30',70394.94,charlie.jones@gmail.com,Excellent,F,+7955633184,"USD 70,394.94",35,Admin,California
EMP1666,Grace,Miller,35,Finance-California,Pending,'2023-04-17',86465.5,grace.miller@gmail.com,Poor,T,+7481700665,"USD 86,465.50",35,Finance,California
EMP1667,Charlie,Brown,30,Cloud Tech-New York,Pending,'2021-04-25',96341.58,charlie.brown@gmail.com,Excellent,F,+1554164315,"USD 96,341.58",30,Cloud Tech,New York
EMP1668,Bob,Jones,30,Admin-Florida,Active,'2020-07-14',54465.47,bob.jones@gmail.com,Excellent,F,+7045023289,"USD 54,465.47",30,Admin,Florida
EMP1669,Alice,Davis,25,Finance-Illinois,Active,'2020-07-31',68371.66,alice.davis@gmail.com,Poor,F,+2822700933,"USD 68,371.66",25,Finance,Illinois
EMP1670,Grace,Smith,35,Admin-New York,Pending,'2021-08-04',81021.23,grace.smith@gmail.com,Good,F,+5962622821,"USD 81,021.23",35,Admin,New York
EMP1671,Charlie,Miller,25,Cloud Tech-Nevada,Inactive,'2024-10-28',114069.07,charlie.miller@gmail.com,Good,T,+5120734653,"USD 114,069.07",25,Cloud Tech,Nevada
EMP1672,Heidi,Miller,Missing,HR-Illinois,Inactive,'2020-10-03',117867.96,heidi.miller@gmail.com,Poor,F,+9500507025,"USD 117,867.96",30,HR,Illinois
EMP1673,Charlie,Miller,Missing,Sales-Florida,Pending,'2024-03-13',94509.58,charlie.miller@gmail.com,Average,F,+1869822104,"USD 94,509.58",30,Sales,Florida
EMP1674,Eva,Brown,35,Finance-Illinois,Active,'2024-07-06',56268.78,eva.brown@gmail.com,Excellent,F,+3161177686,"USD 56,268.78",35,Finance,Illinois
EMP1675,Grace,Jones,35,Admin-California,Active,'2020-01-01',86632.14,grace.jones@gmail.com,Poor,T,+2904774257,"USD 86,632.14",35,Admin,California
EMP1676,Charlie,Brown,35,HR-Florida,Pending,'2020-01-18',98143.9,charlie.brown@gmail.com,Excellent,F,+5917793237,"USD 98,143.90",35,HR,Florida
EMP1677,Heidi,Garcia,35,Cloud Tech-Florida,Inactive,'2023-05-07',,heidi.garcia@gmail.com,Average,T,+2231164912,No Salary,35,Cloud Tech,Florida
EMP1678,Frank,Johnson,30,Finance-Illinois,Inactive,'2022-03-19',67492.73,frank.johnson@gmail.com,Excellent,T,+3424579888,"USD 67,492.73",30,Finance,Illinois
EMP1679,Grace,Johnson,40,Admin-California,Active,'2022-05-14',93772.61,grace.johnson@gmail.com,Poor,F,+4256529059,"USD 93,772.61",40,Admin,California
EMP1680,Eva,Garcia,35,DevOps-Nevada,Pending,'2024-07-14',68817.54,eva.garcia@gmail.com,Excellent,F,+3202032649,"USD 68,817.54",35,DevOps,Nevada
EMP1681,Bob,Jones,30,Admin-California,Active,'2023-07-28',81874.01,bob.jones@gmail.com,Good,T,+9775396736,"USD 81,874.01",30,Admin,California
EMP1682,Heidi,Davis,30,HR-Texas,Active,'2020-04-11',117880.14,heidi.davis@gmail.com,Average,F,+9487148551,"USD 117,880.14",30,HR,Texas
EMP1683,Bob,Brown,35,HR-New York,Pending,'2022-06-16',100897.49,bob.brown@gmail.com,Average,T,+4578715840,"USD 100,897.49",35,HR,New York
EMP1684,Charlie,Smith,25,Finance-New York,Inactive,'2022-05-10',71810.37,charlie.smith@gmail.com,Average,T,+5608213710,"USD 71,810.37",25,Finance,New York
EMP1685,Frank,Miller,40,DevOps-Texas,Inactive,'2020-06-13',109048.24,frank.miller@gmail.com,Poor,F,+8425476817,"USD 109,048.24",40,DevOps,Texas
EMP1686,Alice,Miller,35,Finance-Texas,Pending,'2022-08-20',62712.26,alice.miller@gmail.com,Average,F,+2683230357,"USD 62,712.26",35,Finance,Texas
EMP1687,Eva,Jones,40,Cloud Tech-Texas,Pending,'2021-05-24',76935.85,eva.jones@gmail.com,Good,T,+9298808582,"USD 76,935.85",40,Cloud Tech,Texas
EMP1688,David,Davis,25,Admin-Florida,Pending,'2024-04-27',56577.22,david.davis@gmail.com,Poor,T,+8252129327,"USD 56,577.22",25,Admin,Florida
EMP1689,David,Johnson,40,Finance-Nevada,Inactive,'2021-10-23',61102.8,david.johnson@gmail.com,Good,T,+9634064685,"USD 61,102.80",40,Finance,Nevada
EMP1690,Bob,Johnson,35,Finance-Nevada,Inactive,'2021-02-10',75229.87,bob.johnson@gmail.com,Excellent,T,+7752401483,"USD 75,229.87",35,Finance,Nevada
EMP1691,David,Miller,25,Admin-Nevada,Inactive,'2021-10-26',51054.74,david.miller@gmail.com,Excellent,F,+3991062271,"USD 51,054.74",25,Admin,Nevada
EMP1692,Bob,Jones,40,Admin-Texas,Active,'2023-04-05',104843.27,bob.jones@gmail.com,Excellent,F,+3626693350,"USD 104,843.27",40,Admin,Texas
EMP1693,Charlie,Brown,35,Cloud Tech-New York,Active,'2022-10-20',56398.11,charlie.brown@gmail.com,Excellent,F,+3426192371,"USD 56,398.11",35,Cloud Tech,New York
EMP1694,Alice,Johnson,25,HR-Nevada,Active,'2023-12-07',87544.73,alice.johnson@gmail.com,Good,F,+4501848196,"USD 87,544.73",25,HR,Nevada
EMP1695,Heidi,Brown,30,HR-Illinois,Pending,'2024-03-29',74312.24,heidi.brown@gmail.com,Poor,F,+3741897214,"USD 74,312.24",30,HR,Illinois
EMP1696,David,Davis,25,DevOps-Florida,Inactive,'2024-01-23',59431.25,david.davis@gmail.com,Poor,T,+4064176926,"USD 59,431.25",25,DevOps,Florida
EMP1697,Heidi,Johnson,40,Sales-California,Pending,'2023-11-28',84306.44,heidi.johnson@gmail.com,Average,F,+4381199536,"USD 84,306.44",40,Sales,California
EMP1698,Frank,Johnson,35,DevOps-Florida,Inactive,'2024-11-11',108194.47,frank.johnson@gmail.com,Good,F,+6601444855,"USD 108,194.47",35,DevOps,Florida
EMP1699,Charlie,Williams,25,Sales-New York,Inactive,'2021-08-28',107359.3,charlie.williams@gmail.com,Excellent,F,+4510173972,"USD 107,359.30",25,Sales,New York
EMP1700,Heidi,Johnson,25,DevOps-Illinois,Inactive,'2024-02-11',,heidi.johnson@gmail.com,Good,F,+9641789968,No Salary,25,DevOps,Illinois
EMP1701,Frank,Garcia,Missing,Admin-California,Pending,'2020-05-09',96080.26,frank.garcia@gmail.com,Average,F,+8609191910,"USD 96,080.26",30,Admin,California
EMP1702,Grace,Smith,30,Sales-Nevada,Inactive,'2024-04-17',88602.75,grace.smith@gmail.com,Average,T,+3599660576,"USD 88,602.75",30,Sales,Nevada
EMP1703,Frank,Garcia,40,DevOps-California,Active,'2020-07-16',86624.04,frank.garcia@gmail.com,Good,T,+9806603919,"USD 86,624.04",40,DevOps,California
EMP1704,Charlie,Jones,30,Cloud Tech-New York,Active,'2022-09-21',63413.16,charlie.jones@gmail.com,Good,T,+5146074554,"USD 63,413.16",30,Cloud Tech,New York
EMP1705,Grace,Jones,40,Sales-Illinois,Pending,'2023-04-23',67915.7,grace.jones@gmail.com,Good,F,+3470574237,"USD 67,915.70",40,Sales,Illinois
EMP1706,Bob,Brown,25,Admin-Nevada,Inactive,'2024-12-27',108245.44,bob.brown@gmail.com,Poor,T,+8565271558,"USD 108,245.44",25,Admin,Nevada
EMP1707,Alice,Garcia,35,Sales-Nevada,Inactive,'2024-08-10',75834.81,alice.garcia@gmail.com,Excellent,T,+8354116596,"USD 75,834.81",35,Sales,Nevada
EMP1708,Eva,Garcia,Missing,Cloud Tech-Nevada,Active,'2024-09-04',71273.32,eva.garcia@gmail.com,Good,F,+2634755751,"USD 71,273.32",30,Cloud Tech,Nevada
EMP1709,Bob,Garcia,25,DevOps-New York,Pending,'2022-02-28',63262.23,bob.garcia@gmail.com,Good,F,+2501394883,"USD 63,262.23",25,DevOps,New York
EMP1710,David,Davis,Missing,DevOps-New York,Pending,'2024-03-14',89069.91,david.davis@gmail.com,Good,F,+8826913118,"USD 89,069.91",30,DevOps,New York
EMP1711,Frank,Johnson,40,DevOps-Nevada,Inactive,'2024-12-13',57287.17,frank.johnson@gmail.com,Average,T,+6425856260,"USD 57,287.17",40,DevOps,Nevada
EMP1712,Grace,Smith,Missing,HR-Nevada,Active,'2022-12-29',119890.35,grace.smith@gmail.com,Average,T,+4991537037,"USD 119,890.35",30,HR,Nevada
EMP1713,Frank,Brown,35,Sales-California,Inactive,'2022-04-24',103492.91,frank.brown@gmail.com,Poor,F,+2407333372,"USD 103,492.91",35,Sales,California
EMP1714,Frank,Garcia,Missing,Admin-Illinois,Pending,'2021-03-14',76254.42,frank.garcia@gmail.com,Excellent,F,+2043097767,"USD 76,254.42",30,Admin,Illinois
EMP1715,Eva,Garcia,35,Finance-Florida,Inactive,'2020-01-01',100841.93,eva.garcia@gmail.com,Poor,T,+8936289695,"USD 100,841.93",35,Finance,Florida
EMP1716,Alice,Williams,Missing,Admin-California,Active,'2021-09-07',118907.61,alice.williams@gmail.com,Excellent,T,+4546553584,"USD 118,907.61",30,Admin,California
EMP1717,Frank,Brown,25,DevOps-California,Pending,'2022-11-13',88942.62,frank.brown@gmail.com,Average,F,+1253892186,"USD 88,942.62",25,DevOps,California
EMP1718,Charlie,Garcia,25,Cloud Tech-Florida,Inactive,'2020-11-15',59688.57,charlie.garcia@gmail.com,Average,F,+8519358373,"USD 59,688.57",25,Cloud Tech,Florida
EMP1719,David,Brown,30,HR-California,Active,'2023-03-14',77985.88,david.brown@gmail.com,Average,T,+9079779611,"USD 77,985.88",30,HR,California
EMP1720,Bob,Johnson,35,Finance-New York,Inactive,'2024-08-18',112931.69,bob.johnson@gmail.com,Poor,F,+1878057214,"USD 112,931.69",35,Finance,New York
EMP1721,Bob,Williams,Missing,DevOps-California,Active,'2024-02-05',106583.88,bob.williams@gmail.com,Good,T,+1494097625,"USD 106,583.88",30,DevOps,California
EMP1722,Alice,Brown,35,HR-Florida,Inactive,'2024-11-12',58437.84,alice.brown@gmail.com,Good,T,+3748453985,"USD 58,437.84",35,HR,Florida
EMP1723,Alice,Smith,40,Cloud Tech-California,Pending,'2020-03-25',72352.16,alice.smith@gmail.com,Average,T,+2895090590,"USD 72,352.16",40,Cloud Tech,California
EMP1724,Frank,Smith,Missing,DevOps-New York,Active,'2020-04-13',97154.47,frank.smith@gmail.com,Good,T,+1918623391,"USD 97,154.47",30,DevOps,New York
EMP1725,Heidi,Jones,Missing,Sales-Illinois,Active,'2021-03-30',80235.5,heidi.jones@gmail.com,Good,F,+2071511695,"USD 80,235.50",30,Sales,Illinois
EMP1726,Charlie,Williams,30,HR-Texas,Inactive,'2023-03-16',102172.05,charlie.williams@gmail.com,Poor,F,+6672521451,"USD 102,172.05",30,HR,Texas
EMP1727,Eva,Williams,25,Finance-Illinois,Inactive,'2024-05-03',98850.94,eva.williams@gmail.com,Excellent,T,+6471246334,"USD 98,850.94",25,Finance,Illinois
EMP1728,Heidi,Jones,Missing,Admin-Florida,Inactive,'2023-08-28',89993.15,heidi.jones@gmail.com,Average,T,+1571840907,"USD 89,993.15",30,Admin,Florida
EMP1729,David,Brown,30,Cloud Tech-California,Inactive,'2021-10-24',97931.66,david.brown@gmail.com,Average,T,+1512080055,"USD 97,931.66",30,Cloud Tech,California
EMP1730,Bob,Williams,40,Finance-California,Inactive,'2021-01-25',72451.69,bob.williams@gmail.com,Poor,T,+4099512396,"USD 72,451.69",40,Finance,California
EMP1731,Alice,Smith,35,Admin-California,Pending,'2024-08-09',119311.14,alice.smith@gmail.com,Poor,T,+2835129591,"USD 119,311.14",35,Admin,California
EMP1732,Charlie,Smith,40,Cloud Tech-New York,Active,'2023-11-04',76167.46,charlie.smith@gmail.com,Good,F,+7282709080,"USD 76,167.46",40,Cloud Tech,New York
EMP1733,Bob,Garcia,25,DevOps-Texas,Active,'2023-06-25',114871.08,bob.garcia@gmail.com,Average,F,+4415298216,"USD 114,871.08",25,DevOps,Texas
EMP1734,Eva,Johnson,25,HR-Nevada,Active,'2021-09-16',81504.31,eva.johnson@gmail.com,Excellent,F,+3929578670,"USD 81,504.31",25,HR,Nevada
EMP1735,David,Williams,Missing,Admin-New York,Pending,'2022-12-07',102524.86,david.williams@gmail.com,Poor,F,+8153523735,"USD 102,524.86",30,Admin,New York
EMP1736,Charlie,Brown,25,Finance-Illinois,Pending,'2022-12-14',53043.74,charlie.brown@gmail.com,Excellent,T,+1507918157,"USD 53,043.74",25,Finance,Illinois
EMP1737,Eva,Jones,30,DevOps-Illinois,Inactive,'2020-04-18',82547.26,eva.jones@gmail.com,Excellent,T,+9988683451,"USD 82,547.26",30,DevOps,Illinois
EMP1738,Bob,Jones,40,DevOps-California,Pending,'2024-10-11',113900.81,bob.jones@gmail.com,Average,T,+7346666169,"USD 113,900.81",40,DevOps,California
EMP1739,Bob,Brown,25,HR-Nevada,Inactive,'2021-04-18',118585.5,bob.brown@gmail.com,Average,T,+7158796473,"USD 118,585.50",25,HR,Nevada
EMP1740,Bob,Davis,35,Finance-Illinois,Pending,'2020-06-29',63049.22,bob.davis@gmail.com,Poor,T,+1803149981,"USD 63,049.22",35,Finance,Illinois
EMP1741,Heidi,Miller,Missing,DevOps-Texas,Active,'2021-05-21',114558.91,heidi.miller@gmail.com,Average,F,+5080046357,"USD 114,558.91",30,DevOps,Texas
EMP1742,Heidi,Johnson,40,DevOps-New York,Active,'2021-12-11',97901.79,heidi.johnson@gmail.com,Average,T,+1688285030,"USD 97,901.79",40,DevOps,New York
EMP1743,Eva,Jones,30,Sales-California,Active,'2023-07-05',68037.56,eva.jones@gmail.com,Average,F,+7235137398,"USD 68,037.56",30,Sales,California
EMP1744,Alice,Williams,Missing,HR-New York,Active,'2021-11-30',112802.27,alice.williams@gmail.com,Excellent,F,,"USD 112,802.27",30,HR,New York
EMP1745,Bob,Johnson,40,Sales-Nevada,Pending,'2024-11-22',93786.72,bob.johnson@gmail.com,Poor,F,+6356022938,"USD 93,786.72",40,Sales,Nevada
EMP1746,David,Williams,Missing,Admin-Florida,Inactive,'2023-05-24',73049.93,david.williams@gmail.com,Good,F,+4694346065,"USD 73,049.93",30,Admin,Florida
EMP1747,David,Davis,30,Sales-Illinois,Pending,'2024-06-26',64161.72,david.davis@gmail.com,Excellent,T,+6437490606,"USD 64,161.72",30,Sales,Illinois
EMP1748,Charlie,Smith,40,Admin-Nevada,Pending,'2020-11-19',72224.73,charlie.smith@gmail.com,Average,F,+2311127127,"USD 72,224.73",40,Admin,Nevada
EMP1749,Bob,Johnson,30,HR-New York,Pending,'2020-03-01',103580.45,bob.johnson@gmail.com,Excellent,F,+5246484493,"USD 103,580.45",30,HR,New York
EMP1750,Grace,Garcia,40,HR-Florida,Pending,'2024-08-09',112589.11,grace.garcia@gmail.com,Average,F,+1163187327,"USD 112,589.11",40,HR,Florida
EMP1751,Eva,Jones,30,Admin-Texas,Active,'2021-01-13',51833.88,eva.jones@gmail.com,Average,T,+1771130620,"USD 51,833.88",30,Admin,Texas
EMP1752,Eva,Johnson,Missing,Sales-Illinois,Active,'2023-05-06',66252.78,eva.johnson@gmail.com,Excellent,T,+1369572789,"USD 66,252.78",30,Sales,Illinois
EMP1753,Frank,Johnson,25,DevOps-Florida,Active,'2022-10-25',109229.68,frank.johnson@gmail.com,Poor,T,+8335090253,"USD 109,229.68",25,DevOps,Florida
EMP1754,Frank,Johnson,30,Finance-Florida,Inactive,'2020-10-08',61465.05,frank.johnson@gmail.com,Average,F,+2573066247,"USD 61,465.05",30,Finance,Florida
EMP1755,Grace,Miller,25,HR-Florida,Active,'2024-02-29',96993.74,grace.miller@gmail.com,Poor,F,+1323570712,"USD 96,993.74",25,HR,Florida
EMP1756,David,Johnson,25,Admin-Florida,Pending,'2022-09-30',98150.39,david.johnson@gmail.com,Good,T,+9848228500,"USD 98,150.39",25,Admin,Florida
EMP1757,David,Williams,40,Finance-Texas,Pending,'2024-02-14',107703.0,david.williams@gmail.com,Average,F,+1688092549,"USD 107,703.00",40,Finance,Texas
EMP1758,Grace,Smith,Missing,DevOps-Illinois,Pending,'2023-01-03',86766.14,grace.smith@gmail.com,Poor,T,+2130609068,"USD 86,766.14",30,DevOps,Illinois
EMP1759,Alice,Davis,Missing,Cloud Tech-Florida,Inactive,'2024-08-20',111443.69,alice.davis@gmail.com,Poor,T,+1309810795,"USD 111,443.69",30,Cloud Tech,Florida
EMP1760,David,Brown,Missing,Sales-Florida,Pending,'2020-03-21',89039.07,david.brown@gmail.com,Good,F,+4967379456,"USD 89,039.07",30,Sales,Florida
EMP1761,Alice,Johnson,30,HR-Florida,Inactive,'2024-12-16',71318.79,alice.johnson@gmail.com,Poor,F,+7278532425,"USD 71,318.79",30,HR,Florida
EMP1762,Heidi,Jones,30,Finance-California,Pending,'2020-04-21',98296.71,heidi.jones@gmail.com,Poor,F,+4250642075,"USD 98,296.71",30,Finance,California
EMP1763,Heidi,Johnson,40,Cloud Tech-Nevada,Pending,'2020-08-19',62584.0,heidi.johnson@gmail.com,Good,F,+8362536666,"USD 62,584.00",40,Cloud Tech,Nevada
EMP1764,Charlie,Jones,40,Finance-California,Inactive,'2020-02-21',62521.5,charlie.jones@gmail.com,Average,T,+7767555627,"USD 62,521.50",40,Finance,California
EMP1765,David,Williams,40,Cloud Tech-California,Inactive,'2023-11-17',95400.35,david.williams@gmail.com,Poor,T,+3333939577,"USD 95,400.35",40,Cloud Tech,California
EMP1766,Charlie,Jones,25,Cloud Tech-Texas,Pending,'2022-07-09',94385.07,charlie.jones@gmail.com,Poor,T,+6543627186,"USD 94,385.07",25,Cloud Tech,Texas
EMP1767,Grace,Garcia,Missing,Sales-New York,Inactive,'2023-02-01',76642.49,grace.garcia@gmail.com,Poor,T,+4960335825,"USD 76,642.49",30,Sales,New York
EMP1768,Frank,Brown,Missing,DevOps-New York,Active,'2024-11-14',60122.52,frank.brown@gmail.com,Excellent,T,+8627036923,"USD 60,122.52",30,DevOps,New York
EMP1769,Alice,Smith,40,HR-California,Pending,'2024-04-23',117267.63,alice.smith@gmail.com,Good,F,+9269326572,"USD 117,267.63",40,HR,California
EMP1770,Charlie,Jones,25,Admin-New York,Active,'2023-06-29',,charlie.jones@gmail.com,Excellent,T,+2759980110,No Salary,25,Admin,New York
EMP1771,Heidi,Jones,40,Sales-Texas,Pending,'2024-12-12',84542.68,heidi.jones@gmail.com,Good,T,,"USD 84,542.68",40,Sales,Texas
EMP1772,Heidi,Smith,40,Finance-Florida,Active,'2023-05-16',92007.15,heidi.smith@gmail.com,Average,T,+4159597751,"USD 92,007.15",40,Finance,Florida
EMP1773,Eva,Brown,Missing,DevOps-Illinois,Active,'2020-04-10',62938.8,eva.brown@gmail.com,Average,F,+4418222617,"USD 62,938.80",30,DevOps,Illinois
EMP1774,Frank,Johnson,25,Admin-Texas,Pending,'2023-03-29',108661.01,frank.johnson@gmail.com,Poor,F,+9628874311,"USD 108,661.01",25,Admin,Texas
EMP1775,Bob,Jones,25,Cloud Tech-Florida,Active,'2020-11-26',97046.33,bob.jones@gmail.com,Good,F,+7102676719,"USD 97,046.33",25,Cloud Tech,Florida
EMP1776,Charlie,Smith,40,DevOps-Illinois,Inactive,'2020-03-14',56518.84,charlie.smith@gmail.com,Average,F,+9579927078,"USD 56,518.84",40,DevOps,Illinois
EMP1777,Frank,Garcia,40,Cloud Tech-Florida,Pending,'2020-05-12',70498.29,frank.garcia@gmail.com,Good,T,+5515122945,"USD 70,498.29",40,Cloud Tech,Florida
EMP1778,Eva,Garcia,35,Sales-Florida,Pending,'2021-03-05',98708.06,eva.garcia@gmail.com,Average,T,+2135415969,"USD 98,708.06",35,Sales,Florida
EMP1779,Bob,Williams,Missing,DevOps-Nevada,Pending,'2020-06-28',83856.41,bob.williams@gmail.com,Excellent,F,+9962543847,"USD 83,856.41",30,DevOps,Nevada
EMP1780,Eva,Smith,40,Sales-California,Inactive,'2022-12-12',90259.99,eva.smith@gmail.com,Average,F,+1752034475,"USD 90,259.99",40,Sales,California
EMP1781,Charlie,Williams,Missing,Sales-Florida,Pending,'2024-02-02',94230.03,charlie.williams@gmail.com,Excellent,T,+5047158028,"USD 94,230.03",30,Sales,Florida
EMP1782,Charlie,Garcia,Missing,Admin-Nevada,Inactive,'2021-01-31',50110.66,charlie.garcia@gmail.com,Average,T,+1904637659,"USD 50,110.66",30,Admin,Nevada
EMP1783,Bob,Brown,30,Sales-Florida,Inactive,'2020-04-03',73365.46,bob.brown@gmail.com,Poor,F,+4655866524,"USD 73,365.46",30,Sales,Florida
EMP1784,David,Johnson,25,DevOps-New York,Pending,'2021-07-30',67809.23,david.johnson@gmail.com,Excellent,F,+4837441714,"USD 67,809.23",25,DevOps,New York
EMP1785,Eva,Smith,Missing,Sales-California,Active,'2020-08-21',98008.51,eva.smith@gmail.com,Average,F,+8102131250,"USD 98,008.51",30,Sales,California
EMP1786,Alice,Davis,30,Admin-California,Inactive,'2023-10-09',83537.58,alice.davis@gmail.com,Poor,F,+2931100590,"USD 83,537.58",30,Admin,California
EMP1787,Alice,Garcia,30,Finance-New York,Pending,'2022-08-01',112444.08,alice.garcia@gmail.com,Excellent,T,+2975191022,"USD 112,444.08",30,Finance,New York
EMP1788,Frank,Garcia,40,Finance-Nevada,Active,'2024-09-06',86475.13,frank.garcia@gmail.com,Poor,T,+1211063300,"USD 86,475.13",40,Finance,Nevada
EMP1789,Frank,Davis,Missing,Sales-Texas,Active,'2023-03-28',97984.53,frank.davis@gmail.com,Good,T,+6583737926,"USD 97,984.53",30,Sales,Texas
EMP1790,Frank,Miller,25,Admin-California,Active,'2021-11-25',118853.31,frank.miller@gmail.com,Good,F,+4907280122,"USD 118,853.31",25,Admin,California
EMP1791,Charlie,Garcia,Missing,Sales-Florida,Active,'2023-05-03',58179.12,charlie.garcia@gmail.com,Excellent,F,+4289311324,"USD 58,179.12",30,Sales,Florida
EMP1792,Eva,Jones,35,DevOps-Texas,Inactive,'2022-04-27',56075.84,eva.jones@gmail.com,Average,T,+3269496842,"USD 56,075.84",35,DevOps,Texas
EMP1793,Frank,Brown,40,HR-New York,Pending,'2021-09-11',62250.89,frank.brown@gmail.com,Excellent,T,+6453804420,"USD 62,250.89",40,HR,New York
EMP1794,Alice,Smith,30,Cloud Tech-Florida,Pending,'2020-02-21',105931.77,alice.smith@gmail.com,Poor,T,+1175096169,"USD 105,931.77",30,Cloud Tech,Florida
EMP1795,Charlie,Davis,30,HR-Florida,Pending,'2024-11-24',86653.96,charlie.davis@gmail.com,Average,T,+1595919456,"USD 86,653.96",30,HR,Florida
EMP1796,Charlie,Jones,25,Sales-Nevada,Active,'2021-02-24',100719.94,charlie.jones@gmail.com,Good,F,+5757475832,"USD 100,719.94",25,Sales,Nevada
EMP1797,Bob,Davis,25,HR-Texas,Pending,'2024-10-02',91600.13,bob.davis@gmail.com,Average,T,+9205677566,"USD 91,600.13",25,HR,Texas
EMP1798,Heidi,Smith,25,Cloud Tech-Illinois,Pending,'2024-03-06',71873.66,heidi.smith@gmail.com,Good,T,+7722660255,"USD 71,873.66",25,Cloud Tech,Illinois
EMP1799,Eva,Williams,30,HR-New York,Active,'2021-08-09',69365.47,eva.williams@gmail.com,Average,T,+2650622922,"USD 69,365.47",30,HR,New York
EMP1800,Heidi,Smith,25,HR-New York,Active,'2021-07-14',58012.23,heidi.smith@gmail.com,Average,T,+1067245306,"USD 58,012.23",25,HR,New York
EMP1801,Bob,Miller,30,Sales-California,Pending,'2021-10-14',68973.65,bob.miller@gmail.com,Average,T,+6248433796,"USD 68,973.65",30,Sales,California
EMP1802,Eva,Smith,Missing,Admin-New York,Active,'2021-09-29',92928.4,eva.smith@gmail.com,Poor,T,+6627051156,"USD 92,928.40",30,Admin,New York
